"value","dia","mes","año","dia de la semana","hora","minuto","0-24"
0.4117647058823529,4,1,0,0.6666666666666666,7,3,0.3263157894736842
0.5294117647058824,4,1,0,0.6666666666666666,8,0,0.3368421052631579
0.5294117647058824,4,1,0,0.6666666666666666,8,1,0.3473684210526316
0.5294117647058824,4,1,0,0.6666666666666666,8,2,0.35789473684210527
0.5882352941176471,4,1,0,0.6666666666666666,8,3,0.3684210526315789
0.29411764705882354,4,1,0,0.6666666666666666,9,0,0.37894736842105264
0.11764705882352941,4,1,0,0.6666666666666666,9,1,0.3894736842105263
0.11764705882352941,4,1,0,0.6666666666666666,9,2,0.4
0.17647058823529413,4,1,0,0.6666666666666666,9,3,0.4105263157894737
0,4,1,0,0.6666666666666666,10,0,0.42105263157894735
0,4,1,0,0.6666666666666666,10,1,0.43157894736842106
0.11764705882352941,4,1,0,0.6666666666666666,10,2,0.4421052631578947
0,4,1,0,0.6666666666666666,10,3,0.45263157894736844
0,4,1,0,0.6666666666666666,11,0,0.4631578947368421
0.17647058823529413,4,1,0,0.6666666666666666,11,1,0.47368421052631576
0.17647058823529413,4,1,0,0.6666666666666666,11,2,0.4842105263157895
0,4,1,0,0.6666666666666666,11,3,0.49473684210526314
0.23529411764705882,5,1,0,0.8333333333333334,12,0,0.5052631578947369
0,5,1,0,0.8333333333333334,12,1,0.5157894736842106
0.17647058823529413,5,1,0,0.8333333333333334,12,2,0.5263157894736842
0.17647058823529413,5,1,0,0.8333333333333334,12,3,0.5368421052631579
0,5,1,0,0.8333333333333334,13,0,0.5473684210526316
0,5,1,0,0.8333333333333334,13,1,0.5578947368421052
0.17647058823529413,5,1,0,0.8333333333333334,13,2,0.5684210526315789
0.11764705882352941,5,1,0,0.8333333333333334,13,3,0.5789473684210527
0.058823529411764705,5,1,0,0.8333333333333334,14,0,0.5894736842105263
0,5,1,0,0.8333333333333334,14,1,0.6
0,5,1,0,0.8333333333333334,14,2,0.6105263157894737
0.17647058823529413,5,1,0,0.8333333333333334,14,3,0.6210526315789474
0.17647058823529413,5,1,0,0.8333333333333334,15,0,0.631578947368421
0,5,1,0,0.8333333333333334,15,1,0.6421052631578947
0.11764705882352941,5,1,0,0.8333333333333334,15,2,0.6526315789473685
0.11764705882352941,5,1,0,0.8333333333333334,15,3,0.6631578947368421
0.23529411764705882,5,1,0,0.8333333333333334,16,0,0.6736842105263158
0,5,1,0,0.8333333333333334,16,1,0.6842105263157895
0.17647058823529413,5,1,0,0.8333333333333334,16,2,0.6947368421052632
0.058823529411764705,5,1,0,0.8333333333333334,16,3,0.7052631578947368
0,5,1,0,0.8333333333333334,17,0,0.7157894736842105
0.11764705882352941,5,1,0,0.8333333333333334,17,1,0.7263157894736842
0,5,1,0,0.8333333333333334,17,2,0.7368421052631579
0.17647058823529413,5,1,0,0.8333333333333334,17,3,0.7473684210526316
0.17647058823529413,5,1,0,0.8333333333333334,18,0,0.7578947368421053
0.11764705882352941,5,1,0,0.8333333333333334,18,1,0.7684210526315789
0.11764705882352941,5,1,0,0.8333333333333334,18,2,0.7789473684210526
0,5,1,0,0.8333333333333334,18,3,0.7894736842105263
0,5,1,0,0.8333333333333334,19,0,0.8
0,5,1,0,0.8333333333333334,19,1,0.8105263157894737
0,5,1,0,0.8333333333333334,19,2,0.8210526315789474
0,5,1,0,0.8333333333333334,19,3,0.8315789473684211
0.47058823529411764,5,1,0,0.8333333333333334,20,0,0.8421052631578947
0.5294117647058824,5,1,0,0.8333333333333334,20,1,0.8526315789473684
0.5294117647058824,5,1,0,0.8333333333333334,20,2,0.8631578947368421
0.5294117647058824,5,1,0,0.8333333333333334,20,3,0.8736842105263158
0.5294117647058824,5,1,0,0.8333333333333334,21,0,0.8842105263157894
0.7058823529411765,5,1,0,0.8333333333333334,21,1,0.8947368421052632
0.6470588235294118,5,1,0,0.8333333333333334,21,2,0.9052631578947369
0.7647058823529411,5,1,0,0.8333333333333334,21,3,0.9157894736842105
0.7058823529411765,5,1,0,0.8333333333333334,22,0,0.9263157894736842
0.5294117647058824,5,1,0,0.8333333333333334,22,1,0.9368421052631579
0.5294117647058824,5,1,0,0.8333333333333334,22,2,0.9473684210526315
0.6470588235294118,5,1,0,0.8333333333333334,22,3,0.9578947368421052
0.5294117647058824,5,1,0,0.8333333333333334,23,0,0.968421052631579
0.5294117647058824,5,1,0,0.8333333333333334,23,1,0.9789473684210527
0.5294117647058824,5,1,0,0.8333333333333334,23,2,0.9894736842105263
0.5294117647058824,5,1,0,0.8333333333333334,23,3,1
0.6470588235294118,5,1,0,0.8333333333333334,0,0,0
0.6470588235294118,5,1,0,0.8333333333333334,0,1,0.010526315789473684
0.5294117647058824,5,1,0,0.8333333333333334,0,2,0.021052631578947368
0.6470588235294118,5,1,0,0.8333333333333334,0,3,0.031578947368421054
0.47058823529411764,5,1,0,0.8333333333333334,1,0,0.042105263157894736
0.47058823529411764,5,1,0,0.8333333333333334,1,1,0.05263157894736842
0.6470588235294118,5,1,0,0.8333333333333334,1,2,0.06315789473684211
0.5294117647058824,5,1,0,0.8333333333333334,1,3,0.07368421052631578
0.47058823529411764,5,1,0,0.8333333333333334,2,0,0.08421052631578947
0.5882352941176471,5,1,0,0.8333333333333334,2,1,0.09473684210526316
0.7058823529411765,5,1,0,0.8333333333333334,2,2,0.10526315789473684
0.5294117647058824,5,1,0,0.8333333333333334,2,3,0.11578947368421053
0.5882352941176471,5,1,0,0.8333333333333334,3,0,0.12631578947368421
0.5882352941176471,5,1,0,0.8333333333333334,3,1,0.1368421052631579
0.7058823529411765,5,1,0,0.8333333333333334,3,2,0.14736842105263157
0.5294117647058824,5,1,0,0.8333333333333334,3,3,0.15789473684210525
0.5294117647058824,5,1,0,0.8333333333333334,4,0,0.16842105263157894
0.35294117647058826,5,1,0,0.8333333333333334,4,1,0.17894736842105263
0.6470588235294118,5,1,0,0.8333333333333334,4,2,0.18947368421052632
0.6470588235294118,5,1,0,0.8333333333333334,4,3,0.2
0.47058823529411764,5,1,0,0.8333333333333334,5,0,0.21052631578947367
0.5882352941176471,5,1,0,0.8333333333333334,5,1,0.22105263157894736
0.5294117647058824,5,1,0,0.8333333333333334,5,2,0.23157894736842105
0.5294117647058824,5,1,0,0.8333333333333334,5,3,0.24210526315789474
0.5294117647058824,5,1,0,0.8333333333333334,6,0,0.25263157894736843
0.6470588235294118,5,1,0,0.8333333333333334,6,1,0.2631578947368421
0.35294117647058826,5,1,0,0.8333333333333334,6,2,0.2736842105263158
0.5882352941176471,5,1,0,0.8333333333333334,6,3,0.28421052631578947
0.7058823529411765,5,1,0,0.8333333333333334,7,0,0.29473684210526313
0.5294117647058824,5,1,0,0.8333333333333334,7,1,0.30526315789473685
0.7058823529411765,5,1,0,0.8333333333333334,7,2,0.3157894736842105
0.5294117647058824,5,1,0,0.8333333333333334,7,3,0.3263157894736842
0.5882352941176471,5,1,0,0.8333333333333334,8,0,0.3368421052631579
0.5882352941176471,5,1,0,0.8333333333333334,8,1,0.3473684210526316
0.5294117647058824,5,1,0,0.8333333333333334,8,2,0.35789473684210527
0.5294117647058824,5,1,0,0.8333333333333334,8,3,0.3684210526315789
0.5882352941176471,5,1,0,0.8333333333333334,9,0,0.37894736842105264
0,5,1,0,0.8333333333333334,9,1,0.3894736842105263
0.23529411764705882,5,1,0,0.8333333333333334,9,2,0.4
0.11764705882352941,5,1,0,0.8333333333333334,9,3,0.4105263157894737
0.35294117647058826,5,1,0,0.8333333333333334,10,0,0.42105263157894735
0.17647058823529413,5,1,0,0.8333333333333334,10,1,0.43157894736842106
0.17647058823529413,5,1,0,0.8333333333333334,10,2,0.4421052631578947
0,5,1,0,0.8333333333333334,10,3,0.45263157894736844
0,5,1,0,0.8333333333333334,11,0,0.4631578947368421
0.17647058823529413,5,1,0,0.8333333333333334,11,1,0.47368421052631576
0.17647058823529413,5,1,0,0.8333333333333334,11,2,0.4842105263157895
0,5,1,0,0.8333333333333334,11,3,0.49473684210526314
0,6,1,0,1,12,0,0.5052631578947369
0.23529411764705882,6,1,0,1,12,1,0.5157894736842106
0.17647058823529413,6,1,0,1,12,2,0.5263157894736842
0.17647058823529413,6,1,0,1,12,3,0.5368421052631579
0,6,1,0,1,13,0,0.5473684210526316
0,6,1,0,1,13,1,0.5578947368421052
0.17647058823529413,6,1,0,1,13,2,0.5684210526315789
0.17647058823529413,6,1,0,1,13,3,0.5789473684210527
0.23529411764705882,6,1,0,1,14,0,0.5894736842105263
0,6,1,0,1,14,1,0.6
0,6,1,0,1,14,2,0.6105263157894737
0.17647058823529413,6,1,0,1,14,3,0.6210526315789474
0.17647058823529413,6,1,0,1,15,0,0.631578947368421
0,6,1,0,1,15,1,0.6421052631578947
0,6,1,0,1,15,2,0.6526315789473685
0.058823529411764705,6,1,0,1,15,3,0.6631578947368421
0.17647058823529413,6,1,0,1,16,0,0.6736842105263158
0.11764705882352941,6,1,0,1,16,1,0.6842105263157895
0.11764705882352941,6,1,0,1,16,2,0.6947368421052632
0.35294117647058826,6,1,0,1,16,3,0.7052631578947368
0.058823529411764705,6,1,0,1,17,0,0.7157894736842105
0.17647058823529413,6,1,0,1,17,1,0.7263157894736842
0,6,1,0,1,17,2,0.7368421052631579
0.35294117647058826,6,1,0,1,17,3,0.7473684210526316
0.11764705882352941,6,1,0,1,18,0,0.7578947368421053
0,6,1,0,1,18,1,0.7684210526315789
0.11764705882352941,6,1,0,1,18,2,0.7789473684210526
0,6,1,0,1,18,3,0.7894736842105263
0.17647058823529413,6,1,0,1,19,0,0.8
0.17647058823529413,6,1,0,1,19,1,0.8105263157894737
0.7058823529411765,6,1,0,1,19,2,0.8210526315789474
0.8235294117647058,6,1,0,1,19,3,0.8315789473684211
0.8235294117647058,6,1,0,1,20,0,0.8421052631578947
0.8823529411764706,6,1,0,1,20,1,0.8526315789473684
0.8823529411764706,6,1,0,1,20,2,0.8631578947368421
0.7647058823529411,6,1,0,1,20,3,0.8736842105263158
0.9411764705882353,6,1,0,1,21,0,0.8842105263157894
0.9411764705882353,6,1,0,1,21,1,0.8947368421052632
0.7647058823529411,6,1,0,1,21,2,0.9052631578947369
0.9411764705882353,6,1,0,1,21,3,0.9157894736842105
0.8235294117647058,6,1,0,1,22,0,0.9263157894736842
0.8235294117647058,6,1,0,1,22,1,0.9368421052631579
0.9411764705882353,6,1,0,1,22,2,0.9473684210526315
0.7647058823529411,6,1,0,1,22,3,0.9578947368421052
0.9411764705882353,6,1,0,1,23,0,0.968421052631579
0.9411764705882353,6,1,0,1,23,1,0.9789473684210527
0.8823529411764706,6,1,0,1,23,2,0.9894736842105263
0.8235294117647058,6,1,0,1,23,3,1
0.9411764705882353,6,1,0,1,0,0,0
0.8823529411764706,6,1,0,1,0,1,0.010526315789473684
0.8235294117647058,6,1,0,1,0,2,0.021052631578947368
0.8235294117647058,6,1,0,1,0,3,0.031578947368421054
0.7647058823529411,6,1,0,1,1,0,0.042105263157894736
0.8823529411764706,6,1,0,1,1,1,0.05263157894736842
0.8235294117647058,6,1,0,1,1,2,0.06315789473684211
0.8235294117647058,6,1,0,1,1,3,0.07368421052631578
1,6,1,0,1,2,0,0.08421052631578947
0.8235294117647058,6,1,0,1,2,1,0.09473684210526316
0.8823529411764706,6,1,0,1,2,2,0.10526315789473684
0.8823529411764706,6,1,0,1,2,3,0.11578947368421053
0.7647058823529411,6,1,0,1,3,0,0.12631578947368421
0.7647058823529411,6,1,0,1,3,1,0.1368421052631579
0.8235294117647058,6,1,0,1,3,2,0.14736842105263157
0.9411764705882353,6,1,0,1,3,3,0.15789473684210525
0.7647058823529411,6,1,0,1,4,0,0.16842105263157894
0.7647058823529411,6,1,0,1,4,1,0.17894736842105263
0.7647058823529411,6,1,0,1,4,2,0.18947368421052632
0.9411764705882353,6,1,0,1,4,3,0.2
0.8235294117647058,6,1,0,1,5,0,0.21052631578947367
0.7058823529411765,6,1,0,1,5,1,0.22105263157894736
0.8823529411764706,6,1,0,1,5,2,0.23157894736842105
0.8823529411764706,6,1,0,1,5,3,0.24210526315789474
0.8823529411764706,6,1,0,1,6,0,0.25263157894736843
1,6,1,0,1,6,1,0.2631578947368421
0.8235294117647058,6,1,0,1,6,2,0.2736842105263158
0.8235294117647058,6,1,0,1,6,3,0.28421052631578947
0.9411764705882353,6,1,0,1,7,0,0.29473684210526313
1,6,1,0,1,7,1,0.30526315789473685
0.8235294117647058,6,1,0,1,7,2,0.3157894736842105
0.8823529411764706,6,1,0,1,7,3,0.3263157894736842
0.8823529411764706,6,1,0,1,8,0,0.3368421052631579
0.8823529411764706,6,1,0,1,8,1,0.3473684210526316
0.7058823529411765,6,1,0,1,8,2,0.35789473684210527
0.7647058823529411,6,1,0,1,8,3,0.3684210526315789
0.7647058823529411,6,1,0,1,9,0,0.37894736842105264
0.7058823529411765,6,1,0,1,9,1,0.3894736842105263
0.35294117647058826,6,1,0,1,9,2,0.4
0.5882352941176471,6,1,0,1,9,3,0.4105263157894737
0.47058823529411764,6,1,0,1,10,0,0.42105263157894735
0.5294117647058824,6,1,0,1,10,1,0.43157894736842106
0.5294117647058824,6,1,0,1,10,2,0.4421052631578947
0.47058823529411764,6,1,0,1,10,3,0.45263157894736844
0.5294117647058824,6,1,0,1,11,0,0.4631578947368421
